source_row_id,Time,Amount,Class,user_id,device_id,region,transaction_velocity,historical_average_amount,amount_deviation,ml_fraud_probability,ml_signal_available,high_transaction_velocity_triggered,unusual_device_triggered,unusual_region_triggered,high_transaction_amount_triggered,high_amount_deviation_triggered,high_transaction_velocity_explanation,unusual_device_explanation,unusual_region_explanation,high_transaction_amount_explanation,high_amount_deviation_explanation,behavioral_rule_points,ml_risk_points,risk_score,risk_level,triggered_rules,risk_explanation
212975,139063.0,118.0,0,demo_user_253,demo_device_053,East,4,84.17196249982668,1.401891989868277,1.5383215e-05,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.00092299294,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
213002,139073.0,108.37,0,demo_user_288,demo_device_072,East,2,17.4091646258532,6.224882257651058,4.4941658e-06,True,False,True,False,False,True,Synthetic velocity is below the demo threshold.,Synthetic device differs from this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is at least 3.0 times the synthetic historical average.,40,0.00026964996,40.0,MEDIUM,Unusual Device; High Amount Deviation,Risk score 40.00: 40 behavioral-rule points and 0.00 ML points. Triggered rules: Unusual Device; High Amount Deviation.
213006,139075.0,76.15,0,demo_user_319,demo_device_119,West,3,10.173497605391852,7.485134705260192,6.489583e-06,True,False,False,False,False,True,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is at least 3.0 times the synthetic historical average.,20,0.00038937497,20.0,LOW,High Amount Deviation,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: High Amount Deviation.
213190,139146.0,0.92,0,demo_user_207,demo_device_007,South,2,15.040008398811784,0.06117017860659462,8.95227e-09,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,5.371362e-07,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
213238,139169.0,23.0,0,demo_user_205,demo_device_005,Central,3,19.696941919044292,1.167693954448944,5.315202e-07,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,3.189121e-05,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
213508,139284.0,68.0,0,demo_user_340,demo_device_094,Central,2,66.66193063715443,1.0200724663995824,7.3546515e-05,True,False,True,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device differs from this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,20,0.0044127908,20.0,LOW,Unusual Device,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: Unusual Device.
213582,139310.0,1.99,0,demo_user_375,demo_device_175,Central,1,26.870463607619698,0.07405901249264983,5.032274e-05,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.0030193643,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
213657,139341.0,20.34,0,demo_user_404,demo_device_008,West,1,196.5479961983313,0.10348617331857941,1.5793628e-05,True,False,True,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device differs from this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,20,0.0009476177,20.0,LOW,Unusual Device,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: Unusual Device.
213719,139367.0,119.0,0,demo_user_167,demo_device_096,South,2,72.3131682049149,1.6456200572320097,0.00012483976,True,False,True,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device differs from this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,20,0.007490386,20.01,LOW,Unusual Device,Risk score 20.01: 20 behavioral-rule points and 0.01 ML points. Triggered rules: Unusual Device.
213811,139401.0,7.5,0,demo_user_213,demo_device_013,East,1,44.35071681097599,0.1691066241829915,4.5237284e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.00027142372,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
213856,139426.0,15.0,0,demo_user_166,demo_device_166,North,1,157.2025068733494,0.09541832568920029,1.7114959e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.00010268975,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
213908,139448.0,120.64,0,demo_user_264,demo_device_064,West,0,56.53631454111539,2.1338497385121546,3.6298356e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.00021779013,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
213910,139449.0,13.1,0,demo_user_064,demo_device_178,West,0,33.92061961028901,0.3861957756227551,3.6540754e-05,True,False,True,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device differs from this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,20,0.0021924453,20.0,LOW,Unusual Device,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: Unusual Device.
213980,139477.0,12.98,0,demo_user_216,demo_device_068,North,2,33.76317244872204,0.38444254667458844,1.8112373e-06,True,False,True,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device differs from this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,20,0.00010867424,20.0,LOW,Unusual Device,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: Unusual Device.
214009,139492.0,156.55,0,demo_user_095,demo_device_095,Central,2,33.25070640487973,4.7081706503843,3.7080186e-05,True,False,False,False,False,True,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is at least 3.0 times the synthetic historical average.,20,0.0022248111,20.0,LOW,High Amount Deviation,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: High Amount Deviation.
214162,139558.0,0.54,0,demo_user_267,demo_device_067,South,1,30.42734019986286,0.0177471969765676,9.831313e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.00058987876,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
214262,139598.0,49.48,0,demo_user_426,demo_device_026,North,3,74.79227915574964,0.661565612901853,3.8069558e-08,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,2.2841734e-06,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
214319,139621.0,948.86,0,demo_user_493,demo_device_093,East,2,64.036782574911,14.817421516922906,8.903872e-05,True,False,False,False,False,True,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is at least 3.0 times the synthetic historical average.,20,0.005342323,20.01,LOW,High Amount Deviation,Risk score 20.01: 20 behavioral-rule points and 0.01 ML points. Triggered rules: High Amount Deviation.
214337,139631.0,8.95,0,demo_user_224,demo_device_003,West,4,99.23566716676996,0.09018934678958852,2.676537e-06,True,False,True,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device differs from this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,20,0.00016059222,20.0,LOW,Unusual Device,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: Unusual Device.
214411,139667.0,4.54,0,demo_user_029,demo_device_029,West,1,24.447658131281173,0.18570285855686916,1.0627961e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,6.3767766e-05,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
214421,139669.0,51.85,0,demo_user_114,demo_device_114,West,1,88.33878486711326,0.586944908490616,4.828013e-07,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,2.8968077e-05,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
214542,139715.0,92.5,0,demo_user_053,demo_device_053,East,2,22.64148048828994,4.085421889608347,2.3474344e-07,True,False,False,False,False,True,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is at least 3.0 times the synthetic historical average.,20,1.4084606e-05,20.0,LOW,High Amount Deviation,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: High Amount Deviation.
